x,w
0.000000e+00,3.196891e+03
2.000000e+03,3.137745e+03
4.000000e+03,3.078403e+03
6.000000e+03,3.019042e+03
8.000000e+03,2.959746e+03
1.000000e+04,2.900575e+03
1.200000e+04,2.841573e+03
1.400000e+04,2.782777e+03
1.600000e+04,2.724217e+03
1.800000e+04,2.665917e+03
2.000000e+04,2.607899e+03
2.200000e+04,2.550183e+03
2.400000e+04,2.492786e+03
2.600000e+04,2.435721e+03
2.800000e+04,2.379002e+03
3.000000e+04,2.322642e+03
3.200000e+04,2.266650e+03
3.400000e+04,2.211035e+03
3.600000e+04,2.155803e+03
3.800000e+04,2.100955e+03
4.000000e+04,2.046494e+03
4.200000e+04,1.992455e+03
4.400000e+04,1.938903e+03
4.600000e+04,1.885910e+03
4.800000e+04,1.833560e+03
5.000000e+04,1.781919e+03
5.200000e+04,1.731038e+03
5.400000e+04,1.680949e+03
5.600000e+04,1.631682e+03
5.800000e+04,1.583263e+03
6.000000e+04,1.535722e+03
6.200000e+04,1.489083e+03
6.400000e+04,1.443368e+03
6.600000e+04,1.398588e+03
6.800000e+04,1.354748e+03
7.000000e+04,1.311839e+03
7.200000e+04,1.269845e+03
7.400000e+04,1.228738e+03
7.600000e+04,1.188489e+03
7.800000e+04,1.149063e+03
8.000000e+04,1.110424e+03
8.200000e+04,1.072539e+03
8.400000e+04,1.035376e+03
8.600000e+04,9.989085e+02
8.800000e+04,9.631106e+02
9.000000e+04,9.279599e+02
9.200000e+04,8.934373e+02
9.400000e+04,8.595273e+02
9.600000e+04,8.262170e+02
9.800000e+04,7.934962e+02
1.000000e+05,7.613578e+02
1.020000e+05,7.297970e+02
1.040000e+05,6.988116e+02
1.060000e+05,6.684016e+02
1.080000e+05,6.385697e+02
1.100000e+05,6.093207e+02
1.120000e+05,5.806624e+02
1.140000e+05,5.526050e+02
1.160000e+05,5.251609e+02
1.180000e+05,4.983453e+02
1.200000e+05,4.721757e+02
1.220000e+05,4.466726e+02
1.240000e+05,4.218580e+02
1.260000e+05,3.977538e+02
1.280000e+05,3.743822e+02
1.300000e+05,3.517655e+02
1.320000e+05,3.299232e+02
1.340000e+05,3.088702e+02
1.360000e+05,2.886131e+02
1.380000e+05,2.691487e+02
1.400000e+05,2.504661e+02
1.420000e+05,2.325456e+02
1.440000e+05,2.153605e+02
1.460000e+05,1.988797e+02
1.480000e+05,1.830689e+02
1.500000e+05,1.678935e+02
1.520000e+05,1.533202e+02
1.540000e+05,1.393162e+02
1.560000e+05,1.258519e+02
1.580000e+05,1.129001e+02
1.600000e+05,1.004349e+02
1.620000e+05,8.843424e+01
1.640000e+05,7.687755e+01
1.660000e+05,6.574508e+01
1.680000e+05,5.502060e+01
1.700000e+05,4.468805e+01
1.720000e+05,3.473259e+01
1.740000e+05,2.514217e+01
1.760000e+05,1.590354e+01
1.780000e+05,7.005554e+00
1.800000e+05,-1.561638e+00
1.820000e+05,-9.809628e+00
1.840000e+05,-1.774726e+01
1.860000e+05,-2.538343e+01
1.880000e+05,-3.272845e+01
1.900000e+05,-3.978951e+01
1.920000e+05,-4.657563e+01
1.940000e+05,-5.309571e+01
1.960000e+05,-5.935651e+01
1.980000e+05,-6.536767e+01
2.000000e+05,-7.113813e+01
2.020000e+05,-7.667339e+01
2.040000e+05,-8.198198e+01
2.060000e+05,-8.707179e+01
