x,w
0.000000e+00,2.036922e+03
2.000000e+03,2.013099e+03
4.000000e+03,1.989272e+03
6.000000e+03,1.965456e+03
8.000000e+03,1.941664e+03
1.000000e+04,1.917905e+03
1.200000e+04,1.894188e+03
1.400000e+04,1.870521e+03
1.600000e+04,1.846909e+03
1.800000e+04,1.823358e+03
2.000000e+04,1.799875e+03
2.200000e+04,1.776464e+03
2.400000e+04,1.753130e+03
2.600000e+04,1.729877e+03
2.800000e+04,1.706710e+03
3.000000e+04,1.683634e+03
3.200000e+04,1.660651e+03
3.400000e+04,1.637766e+03
3.600000e+04,1.614982e+03
3.800000e+04,1.592304e+03
4.000000e+04,1.569733e+03
4.200000e+04,1.547275e+03
4.400000e+04,1.524931e+03
4.600000e+04,1.502706e+03
4.800000e+04,1.480601e+03
5.000000e+04,1.458621e+03
5.200000e+04,1.436767e+03
5.400000e+04,1.415043e+03
5.600000e+04,1.393451e+03
5.800000e+04,1.371993e+03
6.000000e+04,1.350672e+03
6.200000e+04,1.329491e+03
6.400000e+04,1.308451e+03
6.600000e+04,1.287556e+03
6.800000e+04,1.266806e+03
7.000000e+04,1.246204e+03
7.200000e+04,1.225751e+03
7.400000e+04,1.205450e+03
7.600000e+04,1.185303e+03
7.800000e+04,1.165311e+03
8.000000e+04,1.145475e+03
8.200000e+04,1.125797e+03
8.400000e+04,1.106279e+03
8.600000e+04,1.086922e+03
8.800000e+04,1.067727e+03
9.000000e+04,1.048695e+03
9.200000e+04,1.029829e+03
9.400000e+04,1.011127e+03
9.600000e+04,9.925929e+02
9.800000e+04,9.742262e+02
1.000000e+05,9.560280e+02
1.020000e+05,9.379992e+02
1.040000e+05,9.201405e+02
1.060000e+05,9.024527e+02
1.080000e+05,8.849364e+02
1.100000e+05,8.675922e+02
1.120000e+05,8.504206e+02
1.140000e+05,8.334221e+02
1.160000e+05,8.165971e+02
1.180000e+05,7.999460e+02
1.200000e+05,7.834690e+02
1.220000e+05,7.671665e+02
1.240000e+05,7.510386e+02
1.260000e+05,7.350855e+02
1.280000e+05,7.193073e+02
1.300000e+05,7.037040e+02
1.320000e+05,6.882758e+02
1.340000e+05,6.730225e+02
1.360000e+05,6.579441e+02
1.380000e+05,6.430404e+02
1.400000e+05,6.283113e+02
1.420000e+05,6.137567e+02
1.440000e+05,5.993762e+02
1.460000e+05,5.851695e+02
1.480000e+05,5.711365e+02
1.500000e+05,5.572766e+02
1.520000e+05,5.435896e+02
1.540000e+05,5.300749e+02
1.560000e+05,5.167322e+02
1.580000e+05,5.035609e+02
1.600000e+05,4.905605e+02
1.620000e+05,4.777304e+02
1.640000e+05,4.650701e+02
1.660000e+05,4.525790e+02
1.680000e+05,4.402563e+02
1.700000e+05,4.281014e+02
1.720000e+05,4.161136e+02
1.740000e+05,4.042922e+02
1.760000e+05,3.926364e+02
1.780000e+05,3.811454e+02
1.800000e+05,3.698184e+02
1.820000e+05,3.586546e+02
1.840000e+05,3.476531e+02
1.860000e+05,3.368131e+02
1.880000e+05,3.261336e+02
1.900000e+05,3.156137e+02
1.920000e+05,3.052526e+02
1.940000e+05,2.950491e+02
1.960000e+05,2.850024e+02
1.980000e+05,2.751115e+02
2.000000e+05,2.653754e+02
2.020000e+05,2.557929e+02
2.040000e+05,2.463631e+02
2.060000e+05,2.370849e+02
2.080000e+05,2.279573e+02
2.100000e+05,2.189791e+02
2.120000e+05,2.101493e+02
2.140000e+05,2.014667e+02
2.160000e+05,1.929301e+02
2.180000e+05,1.845386e+02
2.200000e+05,1.762908e+02
2.220000e+05,1.681857e+02
2.240000e+05,1.602221e+02
2.260000e+05,1.523988e+02
2.280000e+05,1.447146e+02
2.300000e+05,1.371682e+02
2.320000e+05,1.297586e+02
2.340000e+05,1.224845e+02
2.360000e+05,1.153446e+02
2.380000e+05,1.083377e+02
2.400000e+05,1.014627e+02
2.420000e+05,9.471819e+01
2.440000e+05,8.810301e+01
2.460000e+05,8.161589e+01
2.480000e+05,7.525558e+01
2.500000e+05,6.902082e+01
2.520000e+05,6.291034e+01
2.540000e+05,5.692288e+01
2.560000e+05,5.105718e+01
2.580000e+05,4.531197e+01
2.600000e+05,3.968596e+01
2.620000e+05,3.417790e+01
2.640000e+05,2.878650e+01
2.660000e+05,2.351048e+01
2.680000e+05,1.834858e+01
2.700000e+05,1.329951e+01
2.720000e+05,8.362000e+00
2.740000e+05,3.534773e+00
2.760000e+05,-1.183446e+00
2.780000e+05,-5.793932e+00
2.800000e+05,-1.029796e+01
2.820000e+05,-1.469679e+01
2.840000e+05,-1.899170e+01
2.860000e+05,-2.318396e+01
2.880000e+05,-2.727482e+01
2.900000e+05,-3.126556e+01
2.920000e+05,-3.515742e+01
2.940000e+05,-3.895166e+01
2.960000e+05,-4.264954e+01
2.980000e+05,-4.625230e+01
3.000000e+05,-4.976119e+01
3.020000e+05,-5.317744e+01
3.040000e+05,-5.650229e+01
3.060000e+05,-5.973696e+01
3.080000e+05,-6.288269e+01
3.100000e+05,-6.594069e+01
3.120000e+05,-6.891218e+01
3.140000e+05,-7.179837e+01
3.160000e+05,-7.460046e+01
3.180000e+05,-7.731964e+01
3.200000e+05,-7.995712e+01
3.220000e+05,-8.251407e+01
3.240000e+05,-8.499167e+01
3.260000e+05,-8.739110e+01
3.280000e+05,-8.971352e+01
3.300000e+05,-9.196009e+01
3.320000e+05,-9.413196e+01
3.340000e+05,-9.623028e+01
3.360000e+05,-9.825618e+01
3.380000e+05,-1.002108e+02
3.400000e+05,-1.020953e+02
3.420000e+05,-1.039107e+02
3.440000e+05,-1.056581e+02
3.460000e+05,-1.073388e+02
3.480000e+05,-1.089536e+02
3.500000e+05,-1.105039e+02
3.520000e+05,-1.119905e+02
3.540000e+05,-1.134146e+02
3.560000e+05,-1.147772e+02
3.580000e+05,-1.160795e+02
3.600000e+05,-1.173223e+02
3.620000e+05,-1.185068e+02
3.640000e+05,-1.196340e+02
3.660000e+05,-1.207049e+02
3.680000e+05,-1.217206e+02
3.700000e+05,-1.226819e+02
3.720000e+05,-1.235899e+02
3.740000e+05,-1.244457e+02
3.760000e+05,-1.252500e+02
3.780000e+05,-1.260040e+02
3.800000e+05,-1.267086e+02
3.820000e+05,-1.273647e+02
3.840000e+05,-1.279732e+02
3.860000e+05,-1.285351e+02
3.880000e+05,-1.290513e+02
3.900000e+05,-1.295227e+02
3.920000e+05,-1.299502e+02
3.940000e+05,-1.303348e+02
3.960000e+05,-1.306771e+02
3.980000e+05,-1.309783e+02
4.000000e+05,-1.312390e+02
4.020000e+05,-1.314602e+02
4.040000e+05,-1.316427e+02
4.060000e+05,-1.317874e+02
4.080000e+05,-1.318950e+02
4.100000e+05,-1.319664e+02
4.120000e+05,-1.320024e+02
4.140000e+05,-1.320038e+02
4.160000e+05,-1.319713e+02
4.180000e+05,-1.319058e+02
4.200000e+05,-1.318080e+02
4.220000e+05,-1.316787e+02
4.240000e+05,-1.315186e+02
4.260000e+05,-1.313285e+02
4.280000e+05,-1.311091e+02
4.300000e+05,-1.308611e+02
4.320000e+05,-1.305853e+02
4.340000e+05,-1.302823e+02
4.360000e+05,-1.299528e+02
4.380000e+05,-1.295976e+02
