x,w
0.000000e+00,3.226490e+03
2.000000e+03,3.155301e+03
4.000000e+03,3.083958e+03
6.000000e+03,3.012638e+03
8.000000e+03,2.941438e+03
1.000000e+04,2.870424e+03
1.200000e+04,2.799650e+03
1.400000e+04,2.729158e+03
1.600000e+04,2.658984e+03
1.800000e+04,2.589158e+03
2.000000e+04,2.519708e+03
2.200000e+04,2.450657e+03
2.400000e+04,2.382029e+03
2.600000e+04,2.313844e+03
2.800000e+04,2.246121e+03
3.000000e+04,2.178877e+03
3.200000e+04,2.112130e+03
3.400000e+04,2.045895e+03
3.600000e+04,1.980181e+03
3.800000e+04,1.914995e+03
4.000000e+04,1.850373e+03
4.200000e+04,1.786395e+03
4.400000e+04,1.723158e+03
4.600000e+04,1.660783e+03
4.800000e+04,1.599397e+03
5.000000e+04,1.539127e+03
5.200000e+04,1.480096e+03
5.400000e+04,1.422434e+03
5.600000e+04,1.366270e+03
5.800000e+04,1.311715e+03
6.000000e+04,1.258836e+03
6.200000e+04,1.207627e+03
6.400000e+04,1.158021e+03
6.600000e+04,1.109906e+03
6.800000e+04,1.063157e+03
7.000000e+04,1.017654e+03
7.200000e+04,9.732962e+02
7.400000e+04,9.300023e+02
7.600000e+04,8.877073e+02
7.800000e+04,8.463622e+02
8.000000e+04,8.059320e+02
8.200000e+04,7.663937e+02
8.400000e+04,7.277354e+02
8.600000e+04,6.899551e+02
8.800000e+04,6.530603e+02
9.000000e+04,6.170690e+02
9.200000e+04,5.820104e+02
9.400000e+04,5.479256e+02
9.600000e+04,5.148694e+02
9.800000e+04,4.829104e+02
1.000000e+05,4.521316e+02
1.020000e+05,4.226274e+02
1.040000e+05,3.944931e+02
1.060000e+05,3.678066e+02
1.080000e+05,3.426057e+02
1.100000e+05,3.188679e+02
1.120000e+05,2.965091e+02
1.140000e+05,2.754167e+02
1.160000e+05,2.554780e+02
1.180000e+05,2.365947e+02
1.200000e+05,2.185931e+02
1.220000e+05,2.013904e+02
1.240000e+05,1.849293e+02
1.260000e+05,1.691569e+02
1.280000e+05,1.540281e+02
1.300000e+05,1.395040e+02
1.320000e+05,1.255543e+02
1.340000e+05,1.121531e+02
1.360000e+05,9.925947e+01
1.380000e+05,8.684982e+01
1.400000e+05,7.490274e+01
1.420000e+05,6.339843e+01
1.440000e+05,5.232237e+01
1.460000e+05,4.165668e+01
1.480000e+05,3.138749e+01
1.500000e+05,2.150354e+01
1.520000e+05,1.198956e+01
1.540000e+05,2.835088e+00
1.560000e+05,-5.969988e+00
1.580000e+05,-1.443803e+01
1.600000e+05,-2.257892e+01
1.620000e+05,-3.040260e+01
1.640000e+05,-3.791545e+01
1.660000e+05,-4.512356e+01
1.680000e+05,-5.203352e+01
1.700000e+05,-5.865194e+01
1.720000e+05,-6.498544e+01
1.740000e+05,-7.104053e+01
1.760000e+05,-7.682366e+01
1.780000e+05,-8.234118e+01
1.800000e+05,-8.759936e+01
1.820000e+05,-9.260437e+01
1.840000e+05,-9.736231e+01
1.860000e+05,-1.018792e+02
1.880000e+05,-1.061610e+02
1.900000e+05,-1.102136e+02
1.920000e+05,-1.140427e+02
1.940000e+05,-1.176540e+02
1.960000e+05,-1.210534e+02
1.980000e+05,-1.242462e+02
2.000000e+05,-1.272380e+02
2.020000e+05,-1.300343e+02
2.040000e+05,-1.326404e+02
2.060000e+05,-1.350616e+02
2.080000e+05,-1.373032e+02
2.100000e+05,-1.393703e+02
2.120000e+05,-1.412679e+02
2.140000e+05,-1.430010e+02
2.160000e+05,-1.445747e+02
2.180000e+05,-1.459936e+02
2.200000e+05,-1.472627e+02
2.220000e+05,-1.483866e+02
2.240000e+05,-1.493699e+02
2.260000e+05,-1.502171e+02
2.280000e+05,-1.509328e+02
2.300000e+05,-1.515213e+02
2.320000e+05,-1.519870e+02
2.340000e+05,-1.523340e+02
2.360000e+05,-1.525665e+02
2.380000e+05,-1.526886e+02
2.400000e+05,-1.527043e+02
2.420000e+05,-1.526175e+02
2.440000e+05,-1.524321e+02
2.460000e+05,-1.521519e+02
2.480000e+05,-1.517805e+02
2.500000e+05,-1.513215e+02
2.520000e+05,-1.507786e+02
2.540000e+05,-1.501551e+02
2.560000e+05,-1.494544e+02
2.580000e+05,-1.486800e+02
2.600000e+05,-1.478350e+02
2.620000e+05,-1.469226e+02
2.640000e+05,-1.459458e+02
2.660000e+05,-1.449079e+02
2.680000e+05,-1.438116e+02
2.700000e+05,-1.426599e+02
2.720000e+05,-1.414556e+02
2.740000e+05,-1.402014e+02
2.760000e+05,-1.389000e+02
2.780000e+05,-1.375541e+02
2.800000e+05,-1.361662e+02
2.820000e+05,-1.347387e+02
2.840000e+05,-1.332741e+02
2.860000e+05,-1.317747e+02
2.880000e+05,-1.302428e+02
2.900000e+05,-1.286807e+02
2.920000e+05,-1.270905e+02
2.940000e+05,-1.254742e+02
2.960000e+05,-1.238340e+02
2.980000e+05,-1.221718e+02
3.000000e+05,-1.204895e+02
3.020000e+05,-1.187890e+02
3.040000e+05,-1.170722e+02
3.060000e+05,-1.153406e+02
3.080000e+05,-1.135962e+02
