x,w
0.000000e+00,3.189303e+03
2.000000e+03,3.130555e+03
4.000000e+03,3.071643e+03
6.000000e+03,3.012724e+03
8.000000e+03,2.953876e+03
1.000000e+04,2.895155e+03
1.200000e+04,2.836604e+03
1.400000e+04,2.778258e+03
1.600000e+04,2.720146e+03
1.800000e+04,2.662294e+03
2.000000e+04,2.604724e+03
2.200000e+04,2.547454e+03
2.400000e+04,2.490501e+03
2.600000e+04,2.433882e+03
2.800000e+04,2.377611e+03
3.000000e+04,2.321701e+03
3.200000e+04,2.266163e+03
3.400000e+04,2.211008e+03
3.600000e+04,2.156247e+03
3.800000e+04,2.101887e+03
4.000000e+04,2.047933e+03
4.200000e+04,1.994386e+03
4.400000e+04,1.941264e+03
4.600000e+04,1.888610e+03
4.800000e+04,1.836486e+03
5.000000e+04,1.784946e+03
5.200000e+04,1.734063e+03
5.400000e+04,1.683889e+03
5.600000e+04,1.634478e+03
5.800000e+04,1.585868e+03
6.000000e+04,1.538097e+03
6.200000e+04,1.491195e+03
6.400000e+04,1.445186e+03
6.600000e+04,1.400090e+03
6.800000e+04,1.355919e+03
7.000000e+04,1.312674e+03
7.200000e+04,1.270345e+03
7.400000e+04,1.228917e+03
7.600000e+04,1.188364e+03
7.800000e+04,1.148657e+03
8.000000e+04,1.109764e+03
8.200000e+04,1.071655e+03
8.400000e+04,1.034300e+03
8.600000e+04,9.976695e+02
8.800000e+04,9.617383e+02
9.000000e+04,9.264856e+02
9.200000e+04,8.918932e+02
9.400000e+04,8.579452e+02
9.600000e+04,8.246296e+02
9.800000e+04,7.919378e+02
1.000000e+05,7.598636e+02
1.020000e+05,7.284035e+02
1.040000e+05,6.975575e+02
1.060000e+05,6.673279e+02
1.080000e+05,6.377201e+02
1.100000e+05,6.087422e+02
1.120000e+05,5.804042e+02
1.140000e+05,5.527195e+02
1.160000e+05,5.257050e+02
1.180000e+05,4.993778e+02
1.200000e+05,4.737568e+02
1.220000e+05,4.488634e+02
1.240000e+05,4.247182e+02
1.260000e+05,4.013403e+02
1.280000e+05,3.787443e+02
1.300000e+05,3.569394e+02
1.320000e+05,3.359281e+02
1.340000e+05,3.157041e+02
1.360000e+05,2.962525e+02
1.380000e+05,2.775516e+02
1.400000e+05,2.595725e+02
1.420000e+05,2.422836e+02
1.440000e+05,2.256524e+02
1.460000e+05,2.096446e+02
1.480000e+05,1.942279e+02
1.500000e+05,1.793723e+02
1.520000e+05,1.650484e+02
1.540000e+05,1.512306e+02
1.560000e+05,1.378950e+02
1.580000e+05,1.250182e+02
1.600000e+05,1.125812e+02
1.620000e+05,1.005657e+02
