x,w
0.000000e+00,4.121352e+03
2.000000e+03,4.022485e+03
4.000000e+03,3.922430e+03
6.000000e+03,3.822135e+03
8.000000e+03,3.722019e+03
1.000000e+04,3.622357e+03
1.200000e+04,3.523349e+03
1.400000e+04,3.425150e+03
1.600000e+04,3.327884e+03
1.800000e+04,3.231650e+03
2.000000e+04,3.136528e+03
2.200000e+04,3.042588e+03
2.400000e+04,2.949886e+03
2.600000e+04,2.858472e+03
2.800000e+04,2.768387e+03
3.000000e+04,2.679667e+03
3.200000e+04,2.592345e+03
3.400000e+04,2.506446e+03
3.600000e+04,2.421995e+03
3.800000e+04,2.339012e+03
4.000000e+04,2.257512e+03
4.200000e+04,2.177512e+03
4.400000e+04,2.099024e+03
4.600000e+04,2.022056e+03
4.800000e+04,1.946617e+03
5.000000e+04,1.872712e+03
5.200000e+04,1.800345e+03
5.400000e+04,1.729517e+03
5.600000e+04,1.660230e+03
5.800000e+04,1.592481e+03
6.000000e+04,1.526269e+03
6.200000e+04,1.461588e+03
6.400000e+04,1.398433e+03
6.600000e+04,1.336796e+03
6.800000e+04,1.276671e+03
7.000000e+04,1.218047e+03
7.200000e+04,1.160914e+03
7.400000e+04,1.105261e+03
7.600000e+04,1.051075e+03
7.800000e+04,9.983423e+02
8.000000e+04,9.470495e+02
8.200000e+04,8.971814e+02
8.400000e+04,8.487222e+02
8.600000e+04,8.016554e+02
8.800000e+04,7.559640e+02
9.000000e+04,7.116303e+02
9.200000e+04,6.686359e+02
9.400000e+04,6.269623e+02
9.600000e+04,5.865901e+02
9.800000e+04,5.474996e+02
1.000000e+05,5.096709e+02
1.020000e+05,4.730835e+02
1.040000e+05,4.377168e+02
1.060000e+05,4.035498e+02
1.080000e+05,3.705611e+02
1.100000e+05,3.387295e+02
1.120000e+05,3.080333e+02
1.140000e+05,2.784507e+02
1.160000e+05,2.499598e+02
1.180000e+05,2.225388e+02
1.200000e+05,1.961656e+02
1.220000e+05,1.708180e+02
1.240000e+05,1.464741e+02
1.260000e+05,1.231118e+02
1.280000e+05,1.007089e+02
