x,w
0.000000e+00,3.339701e+03
2.000000e+03,3.275777e+03
4.000000e+03,3.211733e+03
6.000000e+03,3.147696e+03
8.000000e+03,3.083734e+03
1.000000e+04,3.019899e+03
1.200000e+04,2.956233e+03
1.400000e+04,2.892771e+03
1.600000e+04,2.829541e+03
1.800000e+04,2.766569e+03
2.000000e+04,2.703877e+03
2.200000e+04,2.641487e+03
2.400000e+04,2.579415e+03
2.600000e+04,2.517681e+03
2.800000e+04,2.456299e+03
3.000000e+04,2.395287e+03
3.200000e+04,2.334658e+03
3.400000e+04,2.274427e+03
3.600000e+04,2.214609e+03
3.800000e+04,2.155218e+03
4.000000e+04,2.096268e+03
4.200000e+04,2.037771e+03
4.400000e+04,1.979739e+03
4.600000e+04,1.922180e+03
4.800000e+04,1.865103e+03
5.000000e+04,1.808543e+03
5.200000e+04,1.752562e+03
5.400000e+04,1.697233e+03
5.600000e+04,1.642636e+03
5.800000e+04,1.588872e+03
6.000000e+04,1.536030e+03
6.200000e+04,1.484192e+03
6.400000e+04,1.433431e+03
6.600000e+04,1.383806e+03
6.800000e+04,1.335360e+03
7.000000e+04,1.288115e+03
7.200000e+04,1.242070e+03
7.400000e+04,1.197201e+03
7.600000e+04,1.153466e+03
7.800000e+04,1.110810e+03
8.000000e+04,1.069172e+03
8.200000e+04,1.028501e+03
8.400000e+04,9.887480e+02
8.600000e+04,9.498694e+02
8.800000e+04,9.118291e+02
9.000000e+04,8.746011e+02
9.200000e+04,8.381655e+02
9.400000e+04,8.025072e+02
9.600000e+04,7.676195e+02
9.800000e+04,7.335016e+02
1.000000e+05,7.001578e+02
1.020000e+05,6.675993e+02
1.040000e+05,6.358433e+02
1.060000e+05,6.049115e+02
1.080000e+05,5.748329e+02
1.100000e+05,5.456429e+02
1.120000e+05,5.173816e+02
1.140000e+05,4.900874e+02
1.160000e+05,4.637985e+02
1.180000e+05,4.385486e+02
1.200000e+05,4.143537e+02
1.220000e+05,3.912095e+02
1.240000e+05,3.690904e+02
1.260000e+05,3.479505e+02
1.280000e+05,3.277361e+02
1.300000e+05,3.083870e+02
1.320000e+05,2.898413e+02
1.340000e+05,2.720479e+02
1.360000e+05,2.549726e+02
1.380000e+05,2.385514e+02
1.400000e+05,2.227140e+02
1.420000e+05,2.074268e+02
1.440000e+05,1.926619e+02
1.460000e+05,1.783962e+02
1.480000e+05,1.646038e+02
1.500000e+05,1.512637e+02
1.520000e+05,1.383587e+02
1.540000e+05,1.258683e+02
1.560000e+05,1.137768e+02
1.580000e+05,1.020711e+02
1.600000e+05,9.073414e+01
1.620000e+05,7.975311e+01
1.640000e+05,6.911980e+01
1.660000e+05,5.881831e+01
1.680000e+05,4.883826e+01
1.700000e+05,3.917117e+01
1.720000e+05,2.980655e+01
1.740000e+05,2.073892e+01
1.760000e+05,1.196268e+01
1.780000e+05,3.471791e+00
1.800000e+05,-4.739786e+00
1.820000e+05,-1.267800e+01
1.840000e+05,-2.034868e+01
1.860000e+05,-2.775747e+01
1.880000e+05,-3.490989e+01
1.900000e+05,-4.181130e+01
1.920000e+05,-4.846691e+01
1.940000e+05,-5.488180e+01
1.960000e+05,-6.106093e+01
1.980000e+05,-6.700911e+01
2.000000e+05,-7.273107e+01
2.020000e+05,-7.823144e+01
2.040000e+05,-8.351474e+01
2.060000e+05,-8.858543e+01
2.080000e+05,-9.344787e+01
2.100000e+05,-9.810637e+01
2.120000e+05,-1.025652e+02
2.140000e+05,-1.068285e+02
2.160000e+05,-1.109004e+02
2.180000e+05,-1.147849e+02
