x,w
0.000000e+00,3.232939e+03
2.000000e+03,3.172755e+03
4.000000e+03,3.112433e+03
6.000000e+03,3.052112e+03
8.000000e+03,2.991866e+03
1.000000e+04,2.931747e+03
1.200000e+04,2.871799e+03
1.400000e+04,2.812055e+03
1.600000e+04,2.752545e+03
1.800000e+04,2.693293e+03
2.000000e+04,2.634322e+03
2.200000e+04,2.575651e+03
2.400000e+04,2.517298e+03
2.600000e+04,2.459279e+03
2.800000e+04,2.401610e+03
3.000000e+04,2.344304e+03
3.200000e+04,2.287375e+03
3.400000e+04,2.230835e+03
3.600000e+04,2.174697e+03
3.800000e+04,2.118972e+03
4.000000e+04,2.063669e+03
4.200000e+04,2.008798e+03
4.400000e+04,1.954361e+03
4.600000e+04,1.900369e+03
4.800000e+04,1.846854e+03
5.000000e+04,1.793871e+03
5.200000e+04,1.741478e+03
5.400000e+04,1.689743e+03
5.600000e+04,1.638735e+03
5.800000e+04,1.588517e+03
6.000000e+04,1.539149e+03
6.200000e+04,1.490675e+03
6.400000e+04,1.443139e+03
6.600000e+04,1.396571e+03
6.800000e+04,1.350991e+03
7.000000e+04,1.306411e+03
7.200000e+04,1.262826e+03
7.400000e+04,1.220221e+03
7.600000e+04,1.178570e+03
7.800000e+04,1.137842e+03
8.000000e+04,1.097999e+03
8.200000e+04,1.059005e+03
8.400000e+04,1.020825e+03
8.600000e+04,9.834267e+02
8.800000e+04,9.467824e+02
9.000000e+04,9.108701e+02
9.200000e+04,8.756695e+02
9.400000e+04,8.411645e+02
9.600000e+04,8.073448e+02
9.800000e+04,7.742039e+02
1.000000e+05,7.417379e+02
1.020000e+05,7.099473e+02
1.040000e+05,6.788360e+02
1.060000e+05,6.484119e+02
1.080000e+05,6.186863e+02
1.100000e+05,5.896741e+02
1.120000e+05,5.613941e+02
1.140000e+05,5.338672e+02
1.160000e+05,5.071152e+02
1.180000e+05,4.811626e+02
1.200000e+05,4.560346e+02
1.220000e+05,4.317516e+02
1.240000e+05,4.083289e+02
1.260000e+05,3.857732e+02
1.280000e+05,3.640797e+02
1.300000e+05,3.432335e+02
1.320000e+05,3.232085e+02
1.340000e+05,3.039714e+02
1.360000e+05,2.854852e+02
1.380000e+05,2.677085e+02
1.400000e+05,2.506019e+02
1.420000e+05,2.341279e+02
1.440000e+05,2.182496e+02
1.460000e+05,2.029348e+02
1.480000e+05,1.881531e+02
1.500000e+05,1.738755e+02
1.520000e+05,1.600802e+02
1.540000e+05,1.467464e+02
1.560000e+05,1.338522e+02
1.580000e+05,1.213766e+02
1.600000e+05,1.093025e+02
1.620000e+05,9.761325e+01
1.640000e+05,8.629694e+01
1.660000e+05,7.534144e+01
1.680000e+05,6.473281e+01
1.700000e+05,5.446177e+01
1.720000e+05,4.451929e+01
1.740000e+05,3.489454e+01
1.760000e+05,2.557810e+01
1.780000e+05,1.656308e+01
1.800000e+05,7.839707e+00
1.820000e+05,-5.999491e-01
1.840000e+05,-8.762164e+00
1.860000e+05,-1.665537e+01
1.880000e+05,-2.428357e+01
1.900000e+05,-3.165104e+01
1.920000e+05,-3.876248e+01
1.940000e+05,-4.562271e+01
1.960000e+05,-5.223654e+01
1.980000e+05,-5.860874e+01
2.000000e+05,-6.474407e+01
2.020000e+05,-7.064720e+01
2.040000e+05,-7.632279e+01
2.060000e+05,-8.177540e+01
2.080000e+05,-8.700958e+01
2.100000e+05,-9.202979e+01
2.120000e+05,-9.684048e+01
2.140000e+05,-1.014460e+02
2.160000e+05,-1.058508e+02
2.180000e+05,-1.100590e+02
2.200000e+05,-1.140749e+02
2.220000e+05,-1.179027e+02
2.240000e+05,-1.215466e+02
2.260000e+05,-1.250107e+02
2.280000e+05,-1.282990e+02
2.300000e+05,-1.314156e+02
2.320000e+05,-1.343645e+02
2.340000e+05,-1.371495e+02
2.360000e+05,-1.397745e+02
2.380000e+05,-1.422435e+02
2.400000e+05,-1.445602e+02
2.420000e+05,-1.467284e+02
2.440000e+05,-1.487517e+02
