x,w
0.000000e+00,2.656157e+03
2.000000e+03,2.609487e+03
4.000000e+03,2.562734e+03
6.000000e+03,2.516000e+03
8.000000e+03,2.469341e+03
1.000000e+04,2.422802e+03
1.200000e+04,2.376417e+03
1.400000e+04,2.330214e+03
1.600000e+04,2.284217e+03
1.800000e+04,2.238449e+03
2.000000e+04,2.192926e+03
2.200000e+04,2.147665e+03
2.400000e+04,2.102683e+03
2.600000e+04,2.057992e+03
2.800000e+04,2.013605e+03
3.000000e+04,1.969534e+03
3.200000e+04,1.925791e+03
3.400000e+04,1.882387e+03
3.600000e+04,1.839331e+03
3.800000e+04,1.796634e+03
4.000000e+04,1.754306e+03
4.200000e+04,1.712354e+03
4.400000e+04,1.670787e+03
4.600000e+04,1.629614e+03
4.800000e+04,1.588839e+03
5.000000e+04,1.548466e+03
5.200000e+04,1.508511e+03
5.400000e+04,1.468998e+03
5.600000e+04,1.429958e+03
5.800000e+04,1.391411e+03
6.000000e+04,1.353384e+03
6.200000e+04,1.315896e+03
6.400000e+04,1.278960e+03
6.600000e+04,1.242591e+03
6.800000e+04,1.206793e+03
7.000000e+04,1.171575e+03
7.200000e+04,1.136936e+03
7.400000e+04,1.102880e+03
7.600000e+04,1.069404e+03
7.800000e+04,1.036507e+03
8.000000e+04,1.004185e+03
8.200000e+04,9.724323e+02
8.400000e+04,9.412466e+02
8.600000e+04,9.106228e+02
8.800000e+04,8.805569e+02
9.000000e+04,8.510433e+02
9.200000e+04,8.220776e+02
9.400000e+04,7.936565e+02
9.600000e+04,7.657752e+02
9.800000e+04,7.384312e+02
1.000000e+05,7.116247e+02
1.020000e+05,6.853537e+02
1.040000e+05,6.596150e+02
1.060000e+05,6.344072e+02
1.080000e+05,6.097314e+02
1.100000e+05,5.855892e+02
1.120000e+05,5.619804e+02
1.140000e+05,5.389027e+02
1.160000e+05,5.163554e+02
1.180000e+05,4.943402e+02
1.200000e+05,4.728571e+02
1.220000e+05,4.519032e+02
1.240000e+05,4.314762e+02
1.260000e+05,4.115733e+02
1.280000e+05,3.921891e+02
1.300000e+05,3.733169e+02
1.320000e+05,3.549510e+02
1.340000e+05,3.370850e+02
1.360000e+05,3.197086e+02
1.380000e+05,3.028115e+02
1.400000e+05,2.863855e+02
1.420000e+05,2.704195e+02
1.440000e+05,2.549008e+02
1.460000e+05,2.398197e+02
1.480000e+05,2.251659e+02
1.500000e+05,2.109266e+02
1.520000e+05,1.970909e+02
1.540000e+05,1.836496e+02
1.560000e+05,1.705917e+02
1.580000e+05,1.579056e+02
1.600000e+05,1.455837e+02
1.620000e+05,1.336167e+02
1.640000e+05,1.219938e+02
1.660000e+05,1.107074e+02
1.680000e+05,9.975055e+01
1.700000e+05,8.911379e+01
1.720000e+05,7.878884e+01
1.740000e+05,6.876995e+01
1.760000e+05,5.905026e+01
1.780000e+05,4.962126e+01
1.800000e+05,4.047581e+01
