x,w
0.000000e+00,1.453179e+03
2.000000e+03,1.428601e+03
4.000000e+03,1.404007e+03
6.000000e+03,1.379437e+03
8.000000e+03,1.354920e+03
1.000000e+04,1.330480e+03
1.200000e+04,1.306133e+03
1.400000e+04,1.281895e+03
1.600000e+04,1.257779e+03
1.800000e+04,1.233797e+03
2.000000e+04,1.209958e+03
2.200000e+04,1.186272e+03
2.400000e+04,1.162747e+03
2.600000e+04,1.139390e+03
2.800000e+04,1.116209e+03
3.000000e+04,1.093210e+03
3.200000e+04,1.070398e+03
3.400000e+04,1.047780e+03
3.600000e+04,1.025361e+03
3.800000e+04,1.003146e+03
4.000000e+04,9.811399e+02
4.200000e+04,9.593467e+02
4.400000e+04,9.377709e+02
4.600000e+04,9.164164e+02
4.800000e+04,8.952868e+02
5.000000e+04,8.743857e+02
5.200000e+04,8.537162e+02
5.400000e+04,8.332814e+02
5.600000e+04,8.130841e+02
5.800000e+04,7.931267e+02
6.000000e+04,7.734119e+02
6.200000e+04,7.539416e+02
6.400000e+04,7.347179e+02
6.600000e+04,7.157425e+02
6.800000e+04,6.970172e+02
7.000000e+04,6.785433e+02
7.200000e+04,6.603221e+02
7.400000e+04,6.423548e+02
7.600000e+04,6.246421e+02
7.800000e+04,6.071849e+02
8.000000e+04,5.899838e+02
8.200000e+04,5.730393e+02
8.400000e+04,5.563517e+02
8.600000e+04,5.399212e+02
8.800000e+04,5.237478e+02
9.000000e+04,5.078314e+02
9.200000e+04,4.921718e+02
9.400000e+04,4.767687e+02
9.600000e+04,4.616216e+02
9.800000e+04,4.467299e+02
1.000000e+05,4.320930e+02
1.020000e+05,4.177100e+02
1.040000e+05,4.035801e+02
1.060000e+05,3.897022e+02
1.080000e+05,3.760753e+02
1.100000e+05,3.626981e+02
1.120000e+05,3.495695e+02
1.140000e+05,3.366879e+02
1.160000e+05,3.240521e+02
1.180000e+05,3.116604e+02
1.200000e+05,2.995113e+02
1.220000e+05,2.876031e+02
1.240000e+05,2.759341e+02
1.260000e+05,2.645024e+02
1.280000e+05,2.533063e+02
1.300000e+05,2.423437e+02
1.320000e+05,2.316127e+02
1.340000e+05,2.211112e+02
1.360000e+05,2.108372e+02
1.380000e+05,2.007886e+02
1.400000e+05,1.909631e+02
1.420000e+05,1.813585e+02
1.440000e+05,1.719726e+02
1.460000e+05,1.628030e+02
1.480000e+05,1.538475e+02
1.500000e+05,1.451036e+02
1.520000e+05,1.365690e+02
1.540000e+05,1.282411e+02
1.560000e+05,1.201177e+02
1.580000e+05,1.121961e+02
1.600000e+05,1.044738e+02
1.620000e+05,9.694847e+01
1.640000e+05,8.961739e+01
1.660000e+05,8.247805e+01
1.680000e+05,7.552787e+01
1.700000e+05,6.876427e+01
1.720000e+05,6.218464e+01
1.740000e+05,5.578638e+01
1.760000e+05,4.956686e+01
1.780000e+05,4.352348e+01
1.800000e+05,3.765359e+01
1.820000e+05,3.195457e+01
1.840000e+05,2.642378e+01
1.860000e+05,2.105860e+01
1.880000e+05,1.585638e+01
1.900000e+05,1.081450e+01
1.920000e+05,5.930331e+00
1.940000e+05,1.201253e+00
1.960000e+05,-3.375352e+00
1.980000e+05,-7.802092e+00
2.000000e+05,-1.208157e+01
2.020000e+05,-1.621637e+01
2.040000e+05,-2.020908e+01
2.060000e+05,-2.406227e+01
2.080000e+05,-2.777849e+01
