x,w
0.000000e+00,2.202727e+03
2.000000e+03,2.165161e+03
4.000000e+03,2.127545e+03
6.000000e+03,2.089954e+03
8.000000e+03,2.052434e+03
1.000000e+04,2.015022e+03
1.200000e+04,1.977744e+03
1.400000e+04,1.940625e+03
1.600000e+04,1.903685e+03
1.800000e+04,1.866942e+03
2.000000e+04,1.830411e+03
2.200000e+04,1.794106e+03
2.400000e+04,1.758040e+03
2.600000e+04,1.722223e+03
2.800000e+04,1.686667e+03
3.000000e+04,1.651382e+03
3.200000e+04,1.616376e+03
3.400000e+04,1.581659e+03
3.600000e+04,1.547239e+03
3.800000e+04,1.513124e+03
4.000000e+04,1.479320e+03
4.200000e+04,1.445836e+03
4.400000e+04,1.412678e+03
4.600000e+04,1.379853e+03
4.800000e+04,1.347366e+03
5.000000e+04,1.315224e+03
5.200000e+04,1.283433e+03
5.400000e+04,1.251996e+03
5.600000e+04,1.220920e+03
5.800000e+04,1.190208e+03
6.000000e+04,1.159863e+03
6.200000e+04,1.129894e+03
6.400000e+04,1.100309e+03
6.600000e+04,1.071118e+03
6.800000e+04,1.042328e+03
7.000000e+04,1.013941e+03
7.200000e+04,9.859624e+02
7.400000e+04,9.583974e+02
7.600000e+04,9.312449e+02
7.800000e+04,9.045059e+02
8.000000e+04,8.781839e+02
8.200000e+04,8.522777e+02
8.400000e+04,8.267849e+02
8.600000e+04,8.017069e+02
8.800000e+04,7.770448e+02
9.000000e+04,7.527950e+02
9.200000e+04,7.289570e+02
9.400000e+04,7.055306e+02
9.600000e+04,6.825147e+02
9.800000e+04,6.599082e+02
1.000000e+05,6.377090e+02
1.020000e+05,6.159152e+02
1.040000e+05,5.945278e+02
1.060000e+05,5.735427e+02
1.080000e+05,5.529574e+02
1.100000e+05,5.327732e+02
1.120000e+05,5.129877e+02
1.140000e+05,4.935968e+02
1.160000e+05,4.745998e+02
1.180000e+05,4.559940e+02
1.200000e+05,4.377775e+02
1.220000e+05,4.199476e+02
1.240000e+05,4.024990e+02
1.260000e+05,3.854291e+02
