x,w
0.000000e+00,1.090547e+03
2.000000e+03,1.072079e+03
4.000000e+03,1.053604e+03
6.000000e+03,1.035150e+03
8.000000e+03,1.016739e+03
1.000000e+04,9.983858e+02
1.200000e+04,9.801043e+02
1.400000e+04,9.619058e+02
1.600000e+04,9.437998e+02
1.800000e+04,9.257947e+02
2.000000e+04,9.078981e+02
2.200000e+04,8.901167e+02
2.400000e+04,8.724565e+02
2.600000e+04,8.549232e+02
2.800000e+04,8.375219e+02
3.000000e+04,8.202575e+02
3.200000e+04,8.031345e+02
3.400000e+04,7.861572e+02
3.600000e+04,7.693294e+02
3.800000e+04,7.526550e+02
4.000000e+04,7.361374e+02
4.200000e+04,7.197801e+02
4.400000e+04,7.035861e+02
4.600000e+04,6.875583e+02
4.800000e+04,6.716996e+02
5.000000e+04,6.560126e+02
5.200000e+04,6.404995e+02
5.400000e+04,6.251628e+02
5.600000e+04,6.100044e+02
5.800000e+04,5.950263e+02
6.000000e+04,5.802303e+02
6.200000e+04,5.656180e+02
6.400000e+04,5.511908e+02
6.600000e+04,5.369503e+02
6.800000e+04,5.228974e+02
7.000000e+04,5.090334e+02
7.200000e+04,4.953591e+02
7.400000e+04,4.818754e+02
7.600000e+04,4.685830e+02
7.800000e+04,4.554824e+02
8.000000e+04,4.425740e+02
8.200000e+04,4.298583e+02
8.400000e+04,4.173355e+02
8.600000e+04,4.050057e+02
8.800000e+04,3.928689e+02
9.000000e+04,3.809251e+02
9.200000e+04,3.691740e+02
9.400000e+04,3.576155e+02
9.600000e+04,3.462491e+02
9.800000e+04,3.350745e+02
1.000000e+05,3.240912e+02
1.020000e+05,3.132984e+02
1.040000e+05,3.026956e+02
1.060000e+05,2.922820e+02
1.080000e+05,2.820567e+02
1.100000e+05,2.720190e+02
1.120000e+05,2.621677e+02
1.140000e+05,2.525019e+02
1.160000e+05,2.430206e+02
1.180000e+05,2.337225e+02
1.200000e+05,2.246064e+02
1.220000e+05,2.156712e+02
1.240000e+05,2.069154e+02
1.260000e+05,1.983379e+02
1.280000e+05,1.899370e+02
1.300000e+05,1.817115e+02
1.320000e+05,1.736597e+02
1.340000e+05,1.657802e+02
1.360000e+05,1.580715e+02
1.380000e+05,1.505318e+02
1.400000e+05,1.431597e+02
1.420000e+05,1.359533e+02
1.440000e+05,1.289110e+02
1.460000e+05,1.220311e+02
1.480000e+05,1.153118e+02
1.500000e+05,1.087513e+02
1.520000e+05,1.023479e+02
1.540000e+05,9.609964e+01
1.560000e+05,9.000476e+01
1.580000e+05,8.406138e+01
1.600000e+05,7.826761e+01
1.620000e+05,7.262156e+01
1.640000e+05,6.712132e+01
1.660000e+05,6.176497e+01
1.680000e+05,5.655057e+01
1.700000e+05,5.147618e+01
1.720000e+05,4.653985e+01
1.740000e+05,4.173962e+01
1.760000e+05,3.707353e+01
1.780000e+05,3.253960e+01
1.800000e+05,2.813588e+01
1.820000e+05,2.386037e+01
1.840000e+05,1.971111e+01
1.860000e+05,1.568612e+01
1.880000e+05,1.178342e+01
1.900000e+05,8.001038e+00
1.920000e+05,4.337008e+00
1.940000e+05,7.893574e-01
1.960000e+05,-2.643875e+00
1.980000e+05,-5.964648e+00
2.000000e+05,-9.174912e+00
2.020000e+05,-1.227661e+01
2.040000e+05,-1.527169e+01
2.060000e+05,-1.816206e+01
2.080000e+05,-2.094966e+01
2.100000e+05,-2.363638e+01
2.120000e+05,-2.622414e+01
2.140000e+05,-2.871481e+01
2.160000e+05,-3.111028e+01
2.180000e+05,-3.341240e+01
2.200000e+05,-3.562303e+01
2.220000e+05,-3.774400e+01
2.240000e+05,-3.977715e+01
2.260000e+05,-4.172427e+01
2.280000e+05,-4.358716e+01
2.300000e+05,-4.536761e+01
2.320000e+05,-4.706737e+01
2.340000e+05,-4.868819e+01
2.360000e+05,-5.023181e+01
2.380000e+05,-5.169993e+01
2.400000e+05,-5.309426e+01
2.420000e+05,-5.441647e+01
2.440000e+05,-5.566823e+01
2.460000e+05,-5.685118e+01
2.480000e+05,-5.796695e+01
2.500000e+05,-5.901714e+01
2.520000e+05,-6.000334e+01
2.540000e+05,-6.092712e+01
2.560000e+05,-6.179004e+01
2.580000e+05,-6.259362e+01
2.600000e+05,-6.333938e+01
2.620000e+05,-6.402880e+01
2.640000e+05,-6.466336e+01
2.660000e+05,-6.524452e+01
2.680000e+05,-6.577371e+01
2.700000e+05,-6.625233e+01
2.720000e+05,-6.668179e+01
2.740000e+05,-6.706346e+01
2.760000e+05,-6.739868e+01
2.780000e+05,-6.768880e+01
2.800000e+05,-6.793512e+01
2.820000e+05,-6.813894e+01
2.840000e+05,-6.830152e+01
2.860000e+05,-6.842413e+01
2.880000e+05,-6.850798e+01
2.900000e+05,-6.855430e+01
2.920000e+05,-6.856428e+01
2.940000e+05,-6.853907e+01
2.960000e+05,-6.847985e+01
2.980000e+05,-6.838773e+01
3.000000e+05,-6.826384e+01
3.020000e+05,-6.810925e+01
3.040000e+05,-6.792505e+01
3.060000e+05,-6.771228e+01
3.080000e+05,-6.747197e+01
3.100000e+05,-6.720515e+01
3.120000e+05,-6.691280e+01
3.140000e+05,-6.659590e+01
3.160000e+05,-6.625541e+01
3.180000e+05,-6.589225e+01
3.200000e+05,-6.550736e+01
3.220000e+05,-6.510162e+01
3.240000e+05,-6.467592e+01
3.260000e+05,-6.423112e+01
3.280000e+05,-6.376807e+01
3.300000e+05,-6.328758e+01
3.320000e+05,-6.279048e+01
3.340000e+05,-6.227755e+01
3.360000e+05,-6.174955e+01
3.380000e+05,-6.120726e+01
3.400000e+05,-6.065140e+01
3.420000e+05,-6.008271e+01
3.440000e+05,-5.950187e+01
3.460000e+05,-5.890958e+01
3.480000e+05,-5.830652e+01
3.500000e+05,-5.769333e+01
3.520000e+05,-5.707066e+01
3.540000e+05,-5.643913e+01
3.560000e+05,-5.579935e+01
3.580000e+05,-5.515191e+01
3.600000e+05,-5.449738e+01
3.620000e+05,-5.383633e+01
3.640000e+05,-5.316931e+01
3.660000e+05,-5.249684e+01
3.680000e+05,-5.181945e+01
3.700000e+05,-5.113764e+01
3.720000e+05,-5.045190e+01
3.740000e+05,-4.976270e+01
3.760000e+05,-4.907051e+01
3.780000e+05,-4.837577e+01
3.800000e+05,-4.767892e+01
3.820000e+05,-4.698039e+01
3.840000e+05,-4.628058e+01
3.860000e+05,-4.557988e+01
3.880000e+05,-4.487869e+01
3.900000e+05,-4.417738e+01
3.920000e+05,-4.347630e+01
3.940000e+05,-4.277581e+01
