x,w
0.000000e+00,3.878652e+03
2.000000e+03,3.794253e+03
4.000000e+03,3.709744e+03
6.000000e+03,3.625234e+03
8.000000e+03,3.540790e+03
1.000000e+04,3.456464e+03
1.200000e+04,3.372299e+03
1.400000e+04,3.288334e+03
1.600000e+04,3.204599e+03
1.800000e+04,3.121124e+03
2.000000e+04,3.037934e+03
2.200000e+04,2.955055e+03
2.400000e+04,2.872507e+03
2.600000e+04,2.790313e+03
2.800000e+04,2.708494e+03
3.000000e+04,2.627070e+03
3.200000e+04,2.546064e+03
3.400000e+04,2.465498e+03
3.600000e+04,2.385393e+03
3.800000e+04,2.305773e+03
4.000000e+04,2.226664e+03
4.200000e+04,2.148090e+03
4.400000e+04,2.070077e+03
4.600000e+04,1.992649e+03
4.800000e+04,1.915825e+03
5.000000e+04,1.839631e+03
5.200000e+04,1.764148e+03
5.400000e+04,1.689519e+03
5.600000e+04,1.615952e+03
5.800000e+04,1.543726e+03
6.000000e+04,1.473152e+03
6.200000e+04,1.404653e+03
6.400000e+04,1.338784e+03
6.600000e+04,1.275994e+03
6.800000e+04,1.216288e+03
7.000000e+04,1.159253e+03
7.200000e+04,1.104379e+03
7.400000e+04,1.051274e+03
7.600000e+04,9.996893e+02
7.800000e+04,9.494706e+02
8.000000e+04,9.005215e+02
8.200000e+04,8.527717e+02
8.400000e+04,8.061737e+02
8.600000e+04,7.607071e+02
8.800000e+04,7.163719e+02
9.000000e+04,6.731911e+02
9.200000e+04,6.312271e+02
9.400000e+04,5.905634e+02
9.600000e+04,5.513459e+02
9.800000e+04,5.137865e+02
1.000000e+05,4.783973e+02
1.020000e+05,4.460186e+02
1.040000e+05,4.167639e+02
1.060000e+05,3.894822e+02
1.080000e+05,3.641506e+02
1.100000e+05,3.408187e+02
1.120000e+05,3.188679e+02
1.140000e+05,2.980533e+02
1.160000e+05,2.783078e+02
1.180000e+05,2.595559e+02
1.200000e+05,2.417208e+02
1.220000e+05,2.247654e+02
1.240000e+05,2.085937e+02
1.260000e+05,1.930871e+02
1.280000e+05,1.782081e+02
1.300000e+05,1.639243e+02
1.320000e+05,1.502000e+02
1.340000e+05,1.370058e+02
1.360000e+05,1.243169e+02
1.380000e+05,1.121030e+02
1.400000e+05,1.003424e+02
1.420000e+05,8.901505e+01
1.440000e+05,7.809659e+01
1.460000e+05,6.756846e+01
1.480000e+05,5.741331e+01
1.500000e+05,4.761724e+01
1.520000e+05,3.817099e+01
1.540000e+05,2.906403e+01
1.560000e+05,2.028581e+01
1.580000e+05,1.182604e+01
1.600000e+05,3.674711e+00
1.620000e+05,-4.177792e+00
1.640000e+05,-1.174074e+01
1.660000e+05,-1.902303e+01
1.680000e+05,-2.603320e+01
1.700000e+05,-3.277945e+01
1.720000e+05,-3.926965e+01
1.740000e+05,-4.551133e+01
1.760000e+05,-5.151171e+01
1.780000e+05,-5.727773e+01
1.800000e+05,-6.281605e+01
1.820000e+05,-6.813302e+01
1.840000e+05,-7.323478e+01
1.860000e+05,-7.812719e+01
1.880000e+05,-8.281587e+01
1.900000e+05,-8.730625e+01
1.920000e+05,-9.160351e+01
1.940000e+05,-9.571266e+01
1.960000e+05,-9.963850e+01
1.980000e+05,-1.033857e+02
2.000000e+05,-1.069586e+02
2.020000e+05,-1.103617e+02
2.040000e+05,-1.135990e+02
2.060000e+05,-1.166747e+02
2.080000e+05,-1.195926e+02
2.100000e+05,-1.223565e+02
2.120000e+05,-1.249702e+02
2.140000e+05,-1.274372e+02
2.160000e+05,-1.297611e+02
2.180000e+05,-1.319454e+02
2.200000e+05,-1.339934e+02
2.220000e+05,-1.359084e+02
2.240000e+05,-1.376937e+02
2.260000e+05,-1.393526e+02
2.280000e+05,-1.408881e+02
2.300000e+05,-1.423035e+02
2.320000e+05,-1.436017e+02
2.340000e+05,-1.447859e+02
2.360000e+05,-1.458589e+02
2.380000e+05,-1.468238e+02
2.400000e+05,-1.476834e+02
2.420000e+05,-1.484408e+02
2.440000e+05,-1.490986e+02
2.460000e+05,-1.496598e+02
2.480000e+05,-1.501270e+02
2.500000e+05,-1.505031e+02
2.520000e+05,-1.507908e+02
2.540000e+05,-1.509926e+02
2.560000e+05,-1.511113e+02
2.580000e+05,-1.511493e+02
2.600000e+05,-1.511094e+02
2.620000e+05,-1.509939e+02
2.640000e+05,-1.508054e+02
2.660000e+05,-1.505463e+02
2.680000e+05,-1.502190e+02
2.700000e+05,-1.498258e+02
2.720000e+05,-1.493690e+02
2.740000e+05,-1.488510e+02
2.760000e+05,-1.482740e+02
2.780000e+05,-1.476400e+02
2.800000e+05,-1.469514e+02
2.820000e+05,-1.462102e+02
2.840000e+05,-1.454185e+02
2.860000e+05,-1.445783e+02
2.880000e+05,-1.436916e+02
2.900000e+05,-1.427603e+02
2.920000e+05,-1.417865e+02
2.940000e+05,-1.407718e+02
2.960000e+05,-1.397182e+02
2.980000e+05,-1.386275e+02
3.000000e+05,-1.375013e+02
3.020000e+05,-1.363415e+02
3.040000e+05,-1.351497e+02
3.060000e+05,-1.339276e+02
3.080000e+05,-1.326766e+02
3.100000e+05,-1.313985e+02
3.120000e+05,-1.300947e+02
3.140000e+05,-1.287668e+02
